ano,conselho,conta,conta_norm,descricao,orcamento_inicial,realizado,eh_folha
2026,CFC,6.3.1.3.02.01.010,63130201010,SERVIÇOS DE MEDICINA DO TRABALHO,149664.0,18279.81,1
2026,CFC,6.3.1.3.02.01.011,63130201011,"SELEÇÃO, TREINAMENTO E ORG/APLICAÇÃO DE EXAMES",14516860.0,1461550.37,1
2026,CFC,6.3.1.3.02.01.012,63130201012,SERVIÇOS DE INTERMEDIAÇÃO DE ESTAGIOS/APRENDIZES,51815.4,13105.89,1
2026,CFC,6.3.1.3.02.01.013,63130201013,ESTAGIOS,1000000.0,402405.94,1
2026,CFC,6.3.1.3.02.01.017,63130201017,SERVIÇOS FOTOGRÁFICOS E VÍDEOS,35984.0,27678.0,1
2026,CFC,6.3.1.3.02.01.018,63130201018,SERVIÇO DE DIVULGAÇÃO INSTITUCIONAL,2500000.0,480521.21,1
2026,CFC,6.3.1.3.02.01.020,63130201020,SERVIÇOS DE REPRESENTAÇÕES,3291750.0,3180528.5,1
2026,CFC,6.3.1.3.02.01.021,63130201021,SERVIÇOS DE APOIO ADMINISTRATIVO E OPERACIONAL,317041.0,116346.24,1
2026,CFC,6.3.1.3.02.01.022,63130201022,DEMAIS SERVIÇOS PROFISSIONAIS,992625.0,896878.99,1
2026,CFC,6.3.1.3.02.01.023,63130201023,SEGUROS DE BENS MÓVEIS,5000.0,0.0,1
2026,CFC,6.3.1.3.02.01.024,63130201024,SEGUROS DE BENS IMÓVEIS,5000.0,0.0,1
2026,CFC,6.3.1.3.02.01.026,63130201026,"LOC. DE BENS MÓVEIS, MÁQUINAS E EQUIP.",813922.0,77800.37,1
2026,CFC,6.3.1.3.02.01.027,63130201027,LOCAÇÃO DE BENS IMÓVEIS,231500.0,221674.07,1
2026,CFC,6.3.1.3.02.01.029,63130201029,MANUTENÇÃO E CONSERVAÇÃO BENS MÓVEIS ,274198.0,44335.04,1
2026,CFC,6.3.1.3.02.01.030,63130201030,MANUTENÇÃO E CONSERV. DOS BENS IMÓVEIS,290072.0,110500.23,1
2026,CFC,6.3.1.3.02.01.031,63130201031,MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS,12423.0,1202.01,1
2026,CFC,6.3.1.3.02.01.032,63130201032,SERVIÇOS DE ENERGIA ELÉTRICA,661200.0,319069.78,1
2026,CFC,6.3.1.3.02.01.033,63130201033,SERVIÇOS DE ÁGUA E ESGOTO,160000.0,86755.12,1
2026,CFC,6.3.1.3.02.01.035,63130201035,POST.DE CORRESPONDÊNCIA INSTITUCIONAL,100000.0,50721.16,1
2026,CFC,6.3.1.3.02.01.036,63130201036,SERVIÇOS DE TELECOMUNICAÇÕES,27800.0,10278.81,1
2026,CFC,6.3.1.3.02.01.037,63130201037,SERVIÇOS DE INTERNET,42426.0,16780.4,1
2026,CFC,6.3.1.3.02.01.039,63130201039,ASSINATURAS,58500.0,12496.28,1
2026,CFC,6.3.1.3.02.01.040,63130201040,PUBLICAÇÕES TÉCNICAS,960000.0,625953.48,1
2026,CFC,6.3.1.3.02.01.045,63130201045,CÓPIAS E MICROFILMAGEM DE DOCUMENTOS,21000.0,6875.99,1
2026,CFC,6.3.1.3.02.01.048,63130201048,SERVIÇOS DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,5473609.0,2167211.52,1
2026,CFC,6.3.1.3.02.03,63130203,DIÁRIAS,5932805.0,4283771.55,0
2026,CFC,6.3.1.3.02.03.001,63130203001,FUNCIONÁRIOS - DIÁRIAS,592457.0,383168.62,1
2026,CFC,6.3.1.3.02.03.002,63130203002,CONSELHEIROS - DIÁRIAS,3215727.5,2275872.34,1
2026,CFC,6.3.1.3.02.03.003,63130203003,COLABORADORES - DIÁRIAS,2124620.5,1624730.59,1
2026,CFC,6.3.1.3.02.04,63130204,PASSAGENS,5929276.0,4551997.31,0
2026,CFC,6.3.1.3.02.04.001,63130204001,FUNCIONÁRIOS - PASSAGENS,506500.0,415190.1,1
2026,CFC,6.3.1.3.02.04.002,63130204002,CONSELHEIROS - PASSAGENS,2551776.0,1714531.56,1
2026,CFC,6.3.1.3.02.04.003,63130204003,COLABORADORES - PASSAGENS,2871000.0,2422275.65,1
2026,CFC,6.3.1.3.02.06,63130206,DESPESA COM LOCOMOÇÃO,352920.0,196157.14,0
2026,CFC,6.3.1.3.02.06.001,63130206001,AUXÍLIO DESLOCAMENTO,352920.0,196157.14,1
2026,CFC,6.3.1.4,6314,FINANCEIRAS,338000.0,124273.72,0
2026,CFC,6.3.1.4.01,631401,FINANCEIRAS,338000.0,124273.72,0
2026,CFC,6.3.1.4.01.02,63140102,SERVIÇOS BANCÁRIOS,338000.0,124273.72,0
2026,CFC,6.3.1.4.01.02.001,63140102001,TAXA SOBRE SERVIÇOS BANCÁRIOS,38000.0,15134.1,1
2026,CFC,6.3.1.4.01.02.002,63140102002,DESPESAS COM COBRANÇA,300000.0,109139.62,1
2026,CFC,6.3.1.5,6315,TRANSFERÊNCIAS CORRENTES,3490000.0,1352231.5,0
2026,CFC,6.3.1.5.01,631501,TRANSFERÊNCIAS CORRENTES,3490000.0,1352231.5,0
2026,CFC,6.3.1.5.01.01,63150101,SUBVENÇÕES,3490000.0,1352231.5,0
2026,CFC,6.3.1.5.01.01.001,63150101001,SUBVENÇÕES,3490000.0,1352231.5,1
2026,CFC,6.3.1.6,6316,TRIBUTÁRIAS E CONTRIBUTIVAS,154500.0,84352.77,0
2026,CFC,6.3.1.6.01,631601,TRIBUTÁRIAS E CONTRIBUTIVAS,154500.0,84352.77,0
2026,CFC,6.3.1.6.01.01,63160101,TRIBUTOS,154500.0,84352.77,0
2026,CFC,6.3.1.6.01.01.002,63160101002,IMPOSTOS E TAXAS,126500.0,80793.15,1
2026,CFC,6.3.1.6.01.01.003,63160101003,DESPESAS JUDICIAIS,28000.0,3559.62,1
2026,CFC,6.3.1.9,6319,OUTRAS DESPESAS CORRENTES,1870500.0,721071.18,0
2026,CFC,6.3.1.9.01,631901,OUTRAS DESPESAS CORRENTES,1870500.0,721071.18,0
2026,CFC,6.3.1.9.01.01,63190101,DEMAIS DESPESAS CORRENTES,1870500.0,721071.18,0
2026,CFC,6.3.1.9.01.01.001,63190101001,SENTENÇAS JUDICIAIS,15000.0,1817.46,1
2026,CFC,6.3.1.9.01.01.002,63190101002,"INDENIZAÇÕES, RESTITUIÇÕES E REPOSIÇÕES",105500.0,1671.03,1
2026,CFC,6.3.1.9.01.01.003,63190101003,DESPESAS DE EXERCÍCIOS ANTERIORES,1340000.0,475987.99,1
2026,CFC,6.3.1.9.01.01.006,63190101006,REEMBOLSO DE DESPESA COM COBRANÇA,410000.0,241594.7,1
2026,CFC,6.3.2,632,DESPESAS DE CAPITAL,11417256.0,2841569.81,0
2026,CFC,6.3.2.1,6321,INVESTIMENTOS,7206086.0,578638.16,0
2026,CFC,6.3.2.1.01,632101,"OBRAS, INSTALAÇÕES E REFORMAS",1850000.0,73850.0,0
2026,CFC,6.3.2.1.01.01,63210101,"OBRAS, INSTALAÇÕES E REFORMAS",1850000.0,73850.0,0
2026,CFC,6.3.2.1.01.01.001,63210101001,OBRAS E INSTALAÇÕES,10000.0,0.0,1
2026,CFC,6.3.2.1.01.01.004,63210101004,ESTUDOS E PROJETOS,1840000.0,73850.0,1
2026,CFC,6.3.2.1.03,632103,EQUIPAMENTOS E MATERIAIS PERMANENTES,5327700.0,504788.16,0
2026,CFC,6.3.2.1.03.01,63210301,EQUIPAMENTOS E MATERIAIS PERMANENTES,5327700.0,504788.16,0
2026,CFC,6.3.2.1.03.01.002,63210301002,MÁQUINAS E EQUIPAMENTOS,382700.0,17839.55,1
2026,CFC,6.3.2.1.03.01.003,63210301003,INSTALAÇÕES,4890000.0,473073.89,1
2026,CFC,6.3.2.1.03.01.004,63210301004,UTENSÍLIOS DE COPA E COZINHA,15000.0,8806.81,1
2026,CFC,6.3.2.1.03.01.008,63210301008,BIBLIOTECA,40000.0,5067.91,1
2026,CFC,6.3.2.1.05,632105,INTANGÍVEL,28386.0,0.0,0
2026,CFC,6.3.2.1.05.01,63210501,INTANGÍVEL,28386.0,0.0,0
2026,CFC,6.3.2.1.05.01.002,63210501002,SOFTWARES,28386.0,0.0,1
2026,CFC,6.3.2.4,6324,TRANSFERÊNCIAS DE CAPITAL,4211170.0,2262931.65,0
2026,CFC,6.3.2.4.01,632401,TRANSFERÊNCIAS DE CAPITAL,4211170.0,2262931.65,0
2026,CFC,6.3.2.4.01.01,63240101,TRANSFERÊNCIAS DE CAPITAL,4211170.0,2262931.65,0
2026,CFC,6.3.2.4.01.01.001,63240101001,AUXÍLIOS,4211170.0,2262931.65,1
